device_key,name,unit,device_id,device_name,address_ip
29a09358-fd9b-409f-9b88-c0740ad27e76,THD Ic,%,e3e64cf0-0e61-11cd-a29e-000046ecbb2b,A2/TD1/I-35-1@5,192.168.7.12
e3c80a8a-bfe2-4d6e-af68-7b0fe9a2cbb4,Total Er-,varh,e3e64cf0-0e61-11cd-a29e-000046ecbb2b,A2/TD1/I-35-1@5,192.168.7.12
cbc35561-82bc-4faa-82dc-ac7754921ab6,THD Uca,%,e3e64cf0-0e61-11cd-a29e-000046ecbb2b,A2/TD1/I-35-1@5,192.168.7.12
426a9402-f603-48da-b712-ec6f0cdb8c53,THD In,%,e3e64cf0-0e61-11cd-a29e-000046ecbb2b,A2/TD1/I-35-1@5,192.168.7.12
8d244bf8-b57d-49dc-802b-f83ef81a3fa9,Apparent power history,VA,e3e64cf0-0e61-11cd-a29e-000046ecbb2b,A2/TD1/I-35-1@5,192.168.7.12
d79767f1-1ec2-4680-9c17-28f8d77e3456,PF Tot.,-,e3e64cf0-0e61-11cd-a29e-000046ecbb2b,A2/TD1/I-35-1@5,192.168.7.12
f7b758b4-ca18-4985-89e2-08726473dd03,Vb,V,e3e64cf0-0e61-11cd-a29e-000046ecbb2b,A2/TD1/I-35-1@5,192.168.7.12
0ce4393d-28ea-459b-8392-52ecb98a3a25,Ia,A,e3e64cf0-0e61-11cd-a29e-000046ecbb2b,A2/TD1/I-35-1@5,192.168.7.12
0554a2ee-ab21-49c5-a72a-45d0ebe21ba2,Total Er+,varh,e3e64cf0-0e61-11cd-a29e-000046ecbb2b,A2/TD1/I-35-1@5,192.168.7.12
84b32c39-f3a9-49ed-ac5c-a19494e68bd6,THD Vc,%,e3e64cf0-0e61-11cd-a29e-000046ecbb2b,A2/TD1/I-35-1@5,192.168.7.12
aee27a81-58e9-464a-94c7-7b46abe49edd,Ic,A,e3e64cf0-0e61-11cd-a29e-000046ecbb2b,A2/TD1/I-35-1@5,192.168.7.12
e299e5e8-6629-4e10-94bb-86ff79a4c579,Total Ea+,Wh,e3e64cf0-0e61-11cd-a29e-000046ecbb2b,A2/TD1/I-35-1@5,192.168.7.12
fef1bbd1-740c-43eb-ba95-94216c6145a6,Negative reactive power history,var,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
e66853c9-7dac-44cd-9a23-08df9665b976,THD Uca,%,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
2d470484-1394-4862-b916-7a09bc580479,Q Tot.,var,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
0ffa41bf-7531-4bfa-a060-d3aa7c1d0c08,THD In,%,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
2da0c39c-34b7-4d1e-859c-df669a06b806,S Tot.,VA,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
3b36f6d7-8abd-4e79-8154-72ccb92b9273,P Tot.,W,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
97e62c01-d6a2-4f42-9675-46c2697122dc,THD Uab,%,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
e67500d5-9adc-4733-88cc-c1c6d379ab3d,THD Va,%,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
bff0585b-704c-4d2f-91be-f8cd8f3b0daf,Ic,A,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
a1eb1ee8-584a-4c7c-bcda-b98046ec653b,THD Vc,%,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
6981d0ca-9834-4b68-8854-361d614e34f5,Uca,V,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
b00392d0-5c4b-4e64-89db-124cf4e86a6f,Vc,V,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
da56167c-5366-46e5-9078-44649e93584d,THD Vb,%,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
dcf5b693-ea17-4142-9f59-3bc9127a5ea0,Total Es,VAh,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
3f0d5639-5859-4b26-ae5f-52bd6dddc089,Positive active power history,W,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
97032b3d-8cfe-488e-be05-7ab307ec67c8,Ib,A,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
a39ebcce-039d-4a52-831e-60bb48fb5a38,Apparent power history,VA,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
e3213b42-22e2-4ec5-b074-6752afff8d3e,THD Ic,%,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
d2b71215-46ab-4ef2-b8fa-334b18a43939,THD Ia,%,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
4ae98569-a520-4f72-88a9-e5f419fcef32,Vb,V,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
25696693-61a6-4857-944f-874403c06766,THD Ubc,%,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
98c56e2b-ee4d-4283-99cf-db8c2dcda133,Uab,V,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
f721a062-79d7-4e72-8098-3d193fa1c471,Frequency,Hz,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
e07958f8-2a7f-4646-896f-860cfb9f48ad,In,A,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
27c6ed78-308f-4c38-b0c6-87ccb1a2f333,Total Er-,varh,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
8d6e2d76-50e3-45e9-be04-1b036c0b7caf,Total Ea+,Wh,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
19f48ac4-4fbe-4592-b8f9-2a186d471f5c,Va,V,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
b7f32c9d-1d7d-4104-8907-0820fb9cbb9c,Total Ea-,Wh,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
14749a6d-a6a4-4a97-a534-9b72a4428d02,Positive reactive power history,var,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
b8660cb3-69c4-4017-b8ce-ded6834e8d79,THD Ib,%,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
cb287b47-00db-493f-b091-5b8626bfe778,Ia,A,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
f6da463d-95e1-4550-8ed5-924a5b85f5d6,Negative active power history,W,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
6958687b-9a21-4fd3-84b1-fe6ef738de0c,PF Tot.,-,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
b210a78c-50a9-43ac-91ea-1f3ba144517a,Ubc,V,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
6adf3948-aa05-4287-8088-aab3bb12e8c0,Total Er+,varh,a0418680-8527-11cd-9074-00003ff767c9,A3/TD1/I-35-1@5,192.168.7.13
53c8528c-b6a1-4990-9949-f62f688cb2c9,Total Es,VAh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
dc00bb6b-bb2d-4b9e-a18c-82764dfe87b6,Frequency,Hz,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
c59738be-4959-4be3-b128-3ddd31dd9023,Total Er-,varh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
bec578fe-cfe1-4002-9507-d75cd3c589f2,S Tot.,VA,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
79f1b5cf-4731-4c80-a18e-301c3f175a05,Ubc,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
db857a92-ac80-4cbf-8282-844562b7bf5e,Uca,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
ef859ba0-c0a0-4c5c-84f7-c843b08e9ee2,Ib,A,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
9a267ed0-e732-4efa-a727-29c9a50765ae,Va,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
49a98190-a51b-490c-b09d-4061bfc2b9fe,Vc,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
0806a876-d794-4129-a168-739228f2be37,Q Tot.,var,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
5ef1fc4b-0bfd-4b13-a174-835d154a0744,P Tot.,W,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
9e959653-e0ad-485d-a9f8-d92ee9f98469,Total Ea-,Wh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
e13631b7-bec4-471e-9409-b6d5b93819c6,Uab,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
679b69e4-406b-47f8-9938-5c4a0aef2234,Vb,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
82d07ac3-0d55-49e4-9b19-9777531c5773,PF Tot.,-,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
07314c5b-642a-4051-ab73-5681fd5151a6,Total Ea+,Wh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
4e118966-6cf3-495c-bd4e-f0db3c55f6a7,Ic,A,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
35cac7ce-b1b5-4edc-bdc6-241a7efc6923,Total Er+,varh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
cf47e38f-322a-4ec4-949d-77ac1428b7f3,In,A,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
114eb164-11c6-4064-838a-7c7d42f7cba1,Ia,A,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
35d1a819-5f42-47ef-99d7-e5f12cf5a3ba,Ubc,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
377b0f9b-bb09-477c-b240-d52c87fdec8e,Ib,A,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
8314b8b8-cc49-4a42-8b74-ad2d164e94fe,Total Ea-,Wh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
57134cd0-7e2a-43d0-a71c-c2f00a815c60,Ia,A,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
8a3ac829-3c42-4cda-b6bd-b3bd5c902461,Vb,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
85d14dac-8e5c-477b-a0f8-3e7768fcc8ee,P Tot.,W,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
1f241452-3ab5-45c9-a65e-8c62e3a9f673,Total Es,VAh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
ecbfc7cf-bcae-403e-9ea1-fb63bdbae33e,Ic,A,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
2ff1ad96-7abd-4fbb-bf4f-ec34b7c761c9,Total Er-,varh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
51fab298-b491-4552-b108-aa4a35162034,Uca,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
b7cb3e8a-7436-4c64-b366-3531d0b5bf7b,Uab,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
32114eea-ff8d-417e-b244-bf96c82f6ef7,Total Er+,varh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
57a1749f-1512-47dd-b6d7-6a8a2be2e033,Total Ea+,Wh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
a7a909bf-a09f-44b7-ad5e-d9d6b0127a6c,Frequency,Hz,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
a6f0036b-fc14-48b3-9c51-dd77c7209ea1,In,A,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
406b9f42-e49a-48c2-98da-6510b76545a4,Va,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
cef39190-96aa-4735-8b70-e1f30f03aad5,Vc,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
e036011b-2852-47c1-83fd-ea60a9fad708,PF Tot.,-,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
325462ec-c053-4bea-a1ba-73ac4f71640c,Q Tot.,var,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
0f6cb522-72cc-45ad-9522-85f7d72a024c,S Tot.,VA,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
003323b6-381e-40ab-b465-d65eb16382b3,Total Er-,varh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
6145c4e7-2eed-42bd-8d30-3fb44a0d9c1b,Uca,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
0ef04e99-3280-484d-bec1-ecc49283d826,Q Tot.,var,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
b078cad8-a94a-4ee8-bfcc-e3af7198fb3e,Vc,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
ef28b515-2026-4f26-b030-e79f054aacee,Ia,A,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
ceec3b1e-6d77-41ef-ada4-8be9d1e2d310,S Tot.,VA,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
cc23279f-92e2-4796-9ab6-8262a1108bb1,In,A,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
7a57e7f6-2ffb-43fb-b851-682274ae63b3,Ib,A,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
054f3df8-e287-475f-91d7-fad2347d9940,Total Ea+,Wh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
31bbbea2-6e5e-4ed5-94b2-0607243c1714,Total Es,VAh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
2da1ccf8-a984-44fc-866d-0ddb1dbbc9ed,Vb,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
84f1b95e-eef3-4e53-bab6-271a02e2d140,Total Ea-,Wh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
85b8468c-be04-4092-82e7-ae79204ecda1,Va,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
b3195f2e-7071-4729-babd-47ca4f3e252e,P Tot.,W,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
0af1e0a6-bf3c-4787-8fe3-5c38318aae0e,PF Tot.,-,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
1ef47cdf-ef9f-4c09-8666-2212a7f6bd39,Ic,A,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
77a6ac55-510d-4602-a6fd-15bb891720e8,Uab,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
d4ec4b31-105a-4093-a3e9-412395c37115,Total Er+,varh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
6cbaeac1-fcc8-4a8b-b568-2cdac7aa0783,Frequency,Hz,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
f6b3eb96-e773-4c49-b53e-ca2fc2dee0b8,Ubc,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
ed8bdbc4-7ba1-4daf-8c3f-7262c7502511,Total Er+,varh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
d584a485-8d3b-41a9-8f88-38959e8d3acc,Ic,A,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
14ca1560-66ec-417a-99ee-5f7e4ac8e4a1,P Tot.,W,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
a825ef89-ff40-4bee-8749-cebce5f94191,Frequency,Hz,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
95719a29-0041-429e-a064-2a8f3d48ba95,Total Er-,varh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
e61c1afd-79da-4716-adce-7a5abe105ff8,Vb,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
83688683-9706-4d90-9527-cfae20e0850a,In,A,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
1f20cdd8-1dce-4749-8790-48a2ca685a1a,Total Ea+,Wh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
4be60efb-29ba-49dd-af82-a947bb80ec5a,Ib,A,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
e4abb515-567a-4d82-b9cb-36186a7ccff6,Total Ea-,Wh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
34626843-f89d-4504-8c75-e4fc369725eb,Uab,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
8b817109-9c20-4404-95d0-07491b30f8b7,Uca,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
d969a787-df09-40e5-a76b-4a5a6899aa2e,Q Tot.,var,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
52634aaa-19ee-46e9-bf34-c2c72a058f0b,Ubc,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
09f139c1-1073-4142-a910-7fa677da34b5,Vc,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
308d483b-1511-4bb4-ab4b-e9534cd5e849,Total Es,VAh,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
c5175a24-2938-455c-9c3e-86ab0930cfcd,S Tot.,VA,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
f2dc5276-b461-43ab-8a2e-a56e8b574b70,PF Tot.,-,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
a723416e-b72f-4fbb-a5c8-e1e9772400ac,Va,V,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
097e9853-fca9-40d6-ae6b-28de891c2949,Ia,A,8e197260-9d96-11cd-a000-000038fd8fe9,B0/COFPV/I-43-1@5,192.168.7.23
b0da32ac-7c4a-4c9f-a7ae-080dc3b13a86,THD Vb,%,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
7150dde5-29b6-4fec-ae07-eef954126d86,Uab,V,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
47ba7440-b948-4c46-bbac-970b5cb85875,Negative active power history,W,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
9d4e7bf6-756f-445c-b959-33f35471b973,Vb,V,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
01db2140-19c7-4698-9b19-959f8a8f63a9,P Tot.,W,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
09ea7ccc-08b1-4704-9b03-4bc519512273,Vc,V,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
90f858f9-fd1e-4351-b400-f1b6b765d519,S Tot.,VA,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
2c756877-87a5-46ea-bf13-05e2304565d4,Apparent power history,VA,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
f4be5b1a-a664-427b-a1ae-1b19587a68b6,Total Es,VAh,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
0500a158-26fb-428d-93a5-38b87e41c9de,THD Ubc,%,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
e0f4a2aa-92e5-4f92-9384-fdd3e9549d8c,THD Ib,%,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
c8c52b51-a36c-46f1-afa0-ca35b0e04c71,THD Ic,%,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
e597438d-f9ba-4f06-b27b-d0d6ddc60b7b,THD Vc,%,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
8ad0e525-eb00-4c0a-a21f-48d98d90ef94,Total Er-,varh,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
3c738558-e4ec-4141-8aed-eed3a96ea78b,Ic,A,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
80f55f09-874a-46f6-9ed5-bc6c74e60ec7,THD Uab,%,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
37339dce-9d35-46fd-9abe-ee5758d43b9b,Total Ea+,Wh,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
f360e35f-7835-42de-a1fa-eb21b4ef8c38,Q Tot.,var,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
c127609b-4bf4-41d5-acae-e2dce494ad89,Positive reactive power history,var,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
6c69bee9-2d26-4641-9c8e-34780655dc37,Total Er+,varh,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
3b2bfc9b-d48e-4a70-9d78-c68ba40334b5,Frequency,Hz,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
cc44fe9b-9639-48e3-b8cb-1bbc379523ea,Total Ea-,Wh,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
87420b1c-aea4-41ce-98a1-66fee6846557,PF Tot.,-,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
835f7180-00c9-42d6-b0b7-4be8fd83841b,In,A,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
40d16ffd-21dc-4412-8924-8416568c4590,Positive active power history,W,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
ac467c8e-eb5c-4033-a719-8676067a1c95,Ubc,V,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
1dc9c2c1-3e45-41d7-b2a9-1af1a218aafc,THD Va,%,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
6be3b52b-075f-4a89-a035-53e111724e61,THD In,%,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
cdbaadae-ee02-49ef-bf52-7b98a81e5355,Va,V,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
2af4178a-9b36-488a-ab1a-714fb512d0e5,Ia,A,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
21075292-d24f-485a-8d9a-61e035bb5311,Negative reactive power history,var,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
048668f5-cd75-4ca3-a130-b5bc99ea5bd6,THD Ia,%,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
3d286490-405c-4c9d-9d3a-b38fb048cc4d,THD Uca,%,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
b063eae3-ecd6-4e8c-b6bb-06d26334c754,Uca,V,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
9d92f029-82fc-493b-b5d5-183ca43d2098,Ib,A,f2765d90-9b43-11cd-88ea-0000bdc8b6bc,B0/TD1/I-35-2@3,192.168.7.21
9f03c254-e4c5-4b45-820e-f424bb99ac2c,Negative reactive power history,var,f2763680-9b43-11cd-bf88-0000ff28e908,B0/TD1/I-35-1@2,192.168.7.21
f05bf09b-0160-4900-960e-4455347b4b84,THD Ia,%,f2763680-9b43-11cd-bf88-0000ff28e908,B0/TD1/I-35-1@2,192.168.7.21
9ee0df4f-f6bc-4c57-85f4-90ba6e64d9c2,THD Ubc,%,f2763680-9b43-11cd-bf88-0000ff28e908,B0/TD1/I-35-1@2,192.168.7.21
2b928f9d-95b0-4f01-978f-1e1750c63989,Uab,V,f2763680-9b43-11cd-bf88-0000ff28e908,B0/TD1/I-35-1@2,192.168.7.21
